C,Production,NOSDAILY,AEMO,PUBLIC,2018/03/05,15:00:54
I,NOS,TXOUTAGES,1,Region,Station Name,Equipment Name,Equipment Type,KV,Start Time,End Time,Status,Constraint Set ID,2nd/IS Flag,Issues,Recall Time (D),Recall Time (N),Date/Time of Original Inclusion of Outage,Date/Time of Last Change,TNSP Submitted the Outage,Resubmit Reason
D, NOS, TXOUTAGES, 1,QLD1,Rocklea 275kV,Rocklea W End F905 110kV LINE,line,110,2018/03/10 07:00:00,2018/03/10 17:00:00,STLTP,,0,,60,,2018/02/06 00:00:00,2018/02/06 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,Ross 74582 132kV CB,cb,132,2018/02/27 09:08:00,2018/03/09 17:00:00,PTP,,0,,,,2018/01/25 00:00:00,2018/03/02 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,h13_ross.fdr 71512 cb,cb,132,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/01/30 00:00:00,2018/02/15 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,h13_ross.cplr 5072 cb,cb,275,2018/03/08 08:00:00,2018/03/08 11:00:00,STLTP,,0,,30,,2018/02/06 00:00:00,2018/02/06 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,h13_ross.tfmr 5442 cb,cb,275,2018/03/08 11:30:00,2018/03/08 15:00:00,STLTP,,0,,30,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,h13_ross.bs 4132 cb,cb,132,2018/03/09 08:00:00,2018/03/09 14:00:00,STLTP,,0,,30,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,Ross 74582 132kV CB,cb,132,2018/03/20 07:00:00,2018/03/20 17:00:00,SUBMIT,,0,,240,,2018/02/21 00:00:00,2018/02/21 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Ross 275kV,Ross 74582 132kV CB,cb,132,2018/03/20 07:30:00,2018/03/23 17:00:00,SUBMIT,,0,,,,2018/02/21 00:00:00,2018/02/21 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Ssrvw,Ssrvw 3 110/33kV XFMR,xfmr2,110/33,2018/03/12 07:30:00,2018/03/12 15:00:00,MTLTP,,0,,120,,2018/01/30 00:00:00,2018/03/01 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Ssrvw,Ssrvw 1 110/33kV XFMR,xfmr2,110/33,2018/03/27 07:30:00,2018/03/27 15:00:00,RESUBMIT,,0,,120,,2018/01/30 00:00:00,2018/02/28 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Strathmore 275kV,h35_sthm. Fdr 72082 cb,cb,132,2018/03/06 07:00:00,2018/03/06 17:00:00,PDLTP,,0,,120,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Strathmore 275kV,Strathmore-Clare Sth 7208 132kV LINE,line,132,2018/03/06 07:00:00,2018/03/06 17:00:00,PDLTP,,0,,120,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Strathmore 275kV,Strathmore 74572 132kV CB,cb,132,2018/03/06 08:00:00,2018/03/09 17:00:00,PDLTP,,0,,,,2018/02/05 00:00:00,2018/03/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Strathmore 275kV,h35_sthm. Fdr 8792 cb,cb,275,2018/03/07 08:00:00,2018/03/07 12:00:00,STLTP,,0,,60,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Strathmore 275kV,Strathmore-BowenN 7360 132kV LINE,line,132,2018/03/22 08:00:00,2018/03/22 16:00:00,SUBMIT,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,T146_oakey,T146 Oakey-Tangkam-T189 Oakey 7247 110kV LINE,tline,110,2018/03/20 08:30:00,2018/03/21 16:00:00,SUBMIT,,0,,240,360,2018/02/21 00:00:00,2018/02/21 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,h18_trng.fdr 6022 cb,cb,66,2017/12/21 19:13:00,2018/03/16 08:00:00,PTP,,0,,,,2017/12/22 00:00:00,2018/03/01 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,Tarong Tarong Ps 602 66kV LINE,line,66,2017/12/21 19:13:00,2018/03/16 08:00:00,PTP,,0,,,,2017/12/22 00:00:00,2018/03/01 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,h18_trng. Fdr 88282 cb,cb,275,2018/03/06 10:00:00,2018/03/06 17:00:00,PDLTP,,0,,60,,2018/02/05 00:00:00,2018/02/05 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,Tarong Mt England 837 275kV LINE,line,275,2018/03/12 10:00:00,2018/03/12 12:00:00,MTLTP,Q-TRME,0,,30,,2018/02/14 00:00:00,2018/02/19 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,Tarong Chinchilla 7183 132kV LINE,line,132,2018/03/22 12:30:00,2018/03/22 16:00:00,SUBMIT,,0,,45,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,Tarong Chinchilla 7168 132kV LINE,line,132,2018/03/23 07:30:00,2018/03/24 16:30:00,SUBMIT,,0,,60,120,2018/02/26 00:00:00,2018/02/26 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,h18_trng.cplr 5062 cb,cb,275,2018/03/27 08:00:00,2018/03/27 12:00:00,SUBMIT,,0,,30,,2018/03/02 00:00:00,2018/03/02 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Tarong 275kV,h18_trng.spare 5942 cb,cb,275,2018/03/27 08:00:00,2018/03/27 12:00:00,SUBMIT,,0,,30,,2018/03/02 00:00:00,2018/03/02 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/13 08:00:00,2018/03/13 10:00:00,MTLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/13 10:30:00,2018/03/13 12:30:00,MTLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/13 13:30:00,2018/03/13 15:30:00,MTLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/14 08:00:00,2018/03/14 10:00:00,MTLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/14 10:30:00,2018/03/14 12:30:00,MTLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Townsville 132kV,Townsville 4942 132kV CB,cb,132,2018/03/21 08:00:00,2018/03/21 10:00:00,SUBMIT,,0,,30,,2018/03/02 00:00:00,2018/03/02 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Turkinje 132kV,t55_turk.tfmr 4422 cb,cb,132,2018/03/06 09:00:00,2018/03/06 12:00:00,PDLTP,,0,,60,,2018/03/05 00:00:00,2018/03/05 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Turkinje 132kV,Turkinje 2T 132/66/11kV XFMR,xfmr3,132/66/11,2018/03/06 09:00:00,2018/03/06 12:00:00,PDLTP,,0,,60,,2018/03/05 00:00:00,2018/03/05 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Turkinje 132kV,t55_turk.tfmr 3422 cb,cb,66,2018/03/12 09:00:00,2018/03/12 11:00:00,STLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Turkinje 132kV,t55_turk.tfmr 4422 cb,cb,132,2018/03/12 09:00:00,2018/03/12 11:00:00,STLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Turkinje 132kV,Turkinje 2T 132/66/11kV XFMR,xfmr3,132/66/11,2018/03/12 09:00:00,2018/03/12 11:00:00,STLTP,,0,,30,,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wandoan South (H76),WandoanS 73962 132kV CB,cb,132,2018/03/07 08:00:00,2018/03/09 10:00:00,STLTP,,0,,,,2018/02/13 00:00:00,2018/02/16 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wandoan South (H76),WandoanS-WolebeCr 7396 132kV LINE,line,132,2018/03/07 08:00:00,2018/03/09 10:00:00,STLTP,,0,,,,2018/02/13 00:00:00,2018/02/16 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wandoan South (H76),WandoanS 73972 132kV CB,cb,132,2018/03/09 14:00:00,2018/03/11 14:00:00,STLTP,,0,,,,2018/02/13 00:00:00,2018/02/16 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wandoan South (H76),WandoanS-WolebeCr 7397 132kV LINE,line,132,2018/03/09 14:00:00,2018/03/11 14:00:00,STLTP,,0,,,,2018/02/13 00:00:00,2018/02/16 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wandoo,Wandoo 1 132kV BUS,bus,132,2018/03/20 07:00:00,2018/03/21 17:00:00,SUBMIT,,0,,,,2018/02/21 00:00:00,2018/02/21 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Woolooga 275kV,Woolooga 4452 132kV CB,cb,132,2018/03/06 11:00:00,2018/03/11 13:00:00,PDLTP,,0,,120,150,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Woolooga 275kV,Woolooga 5042 275kV CB,cb,275,2018/03/06 11:00:00,2018/03/11 13:00:00,PDLTP,,0,,120,150,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Woolooga 275kV,Woolooga 5452 275kV CB,cb,275,2018/03/06 11:00:00,2018/03/11 13:00:00,PDLTP,,0,,120,150,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Woolooga 275kV,Woolooga 5 275/132kV XFMR,xfmr2,275/132,2018/03/06 11:00:00,2018/03/11 13:00:00,PDLTP,,0,,120,150,2018/02/07 00:00:00,2018/02/07 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Woree 275kV,h39_wore. Fdr 72252 cb,cb,132,2018/01/31 11:40:00,2018/03/05 16:00:00,PTP,,0,,,,2018/01/31 00:00:00,2018/03/02 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Woree 275kV,Woree Cairns 7225 132kV LINE,line,132,2018/01/31 11:40:00,2018/03/05 16:00:00,PTP,,0,,,,2018/01/31 00:00:00,2018/03/02 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 1 275kV BUS,bus,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 3 275kV CAP,cap,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 5832 275kV CB,cb,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8182 cb,cb,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8192 cb,cb,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8712 cb,cb,275,2018/03/07 07:00:00,2018/03/07 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 1 275kV BUS,bus,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 3 275kV CAP,cap,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,Wurdong 5832 275kV CB,cb,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8182 cb,cb,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8192 cb,cb,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Wurdong 275kV,h40_wurd.fdr 8712 cb,cb,275,2018/03/08 07:00:00,2018/03/08 17:00:00,STLTP,,0,,120,,2018/02/23 00:00:00,2018/02/23 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,QLD1,Yarranlea 110kV,t10_yarr.tfmr 3929 cb,cb,33,2018/02/18 08:08:00,2018/03/29 12:00:00,PTP,,0,,180,180,2018/02/16 00:00:00,2018/02/18 00:00:00,Powerlink,Information Update
D, NOS, TXOUTAGES, 1,QLD1,Yarwun (T199),Yarwun 72912 132kV CB,cb,132,2018/03/27 07:00:00,2018/03/27 17:00:00,SUBMIT,,0,,90,,2018/03/02 00:00:00,2018/03/02 00:00:00,Powerlink,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,ANG_CK 6065 132kV CB,cb,132,2018/03/05 08:00:00,2018/03/05 17:00:00,PTP,S-PAMO,0,,480,,2018/02/02 00:00:00,2018/03/05 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,Angas_Ck 1 132/33/11kV XFMR,xfmr3,132/33/11,2018/03/26 08:00:00,2018/03/29 15:30:00,MTLTP,,0,,360,540,2018/01/30 00:00:00,2018/01/30 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,ANG_CK 6065 132kV CB,cb,132,2018/04/30 10:00:00,2018/04/30 16:00:00,MTLTP,S-PAMO,0,,60,,2018/01/29 00:00:00,2018/01/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,ANG_CK 6066 132kV CB,cb,132,2018/05/07 08:00:00,2018/05/12 17:30:00,MTLTP,S-PAMO,0,,1440,1440,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,ANG_CK 6163 132kV CB,cb,132,2018/05/07 08:00:00,2018/05/12 17:30:00,MTLTP,S-PAMO,0,,1440,1440,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,Angas_Ck-Mannum 132kV LINE,line,132,2018/05/07 08:00:00,2018/05/12 17:30:00,MTLTP,S-PAMO,0,,1440,1440,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,Angas_Ck 2 132/33/11kV XFMR,xfmr3,132/33/11,2018/05/07 08:00:00,2018/05/12 17:30:00,MTLTP,S-PAMO,0,,1440,1440,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Angas Creek 132kV,ANG_CK 6065 132kV CB,cb,132,2018/05/14 08:00:00,2018/05/16 12:30:00,SUBMIT,,0,,1440,1440,2018/02/14 00:00:00,2018/02/14 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 1 132/33/11kV XFMR,xfmr3,132/33/11,2018/04/17 09:00:00,2018/04/20 08:00:00,MTLTP,,0,,360,540,2017/11/29 00:00:00,2017/11/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 1 132kV CAP,cap,132,2018/04/20 08:00:00,2018/04/20 17:00:00,MTLTP,,0,,360,540,2017/11/29 00:00:00,2017/11/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,ARDN_W 6175 132kV CB,cb,132,2018/04/20 08:00:00,2018/04/20 17:00:00,MTLTP,,0,,360,540,2017/11/29 00:00:00,2017/11/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7001 132kV CB,cb,132,2018/04/20 08:00:00,2018/04/20 17:00:00,MTLTP,,0,,360,540,2017/11/29 00:00:00,2017/11/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 1 132/33/11kV XFMR,xfmr3,132/33/11,2018/04/20 08:00:00,2018/04/20 17:00:00,MTLTP,,0,,360,540,2017/11/29 00:00:00,2017/11/29 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,ARDN_W 6176 132kV CB,cb,132,2018/04/21 08:00:00,2018/04/21 17:00:00,MTLTP,,0,,360,540,2018/01/03 00:00:00,2018/01/03 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7002 132kV CB,cb,132,2018/04/21 08:00:00,2018/04/21 17:00:00,MTLTP,,0,,360,540,2018/01/03 00:00:00,2018/01/03 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 3 132/33/11kV XFMR,xfmr3,132/33/11,2018/04/21 08:00:00,2018/04/21 17:00:00,MTLTP,,0,,360,540,2018/01/03 00:00:00,2018/01/03 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 3 132/33/11kV XFMR,xfmr3,132/33/11,2018/04/21 17:00:00,2018/04/24 17:00:00,MTLTP,,0,,360,540,2018/01/03 00:00:00,2018/01/03 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7002 132kV CB,cb,132,2018/06/06 09:00:00,2018/06/06 11:00:00,SUBMIT,,0,,60,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7001 132kV CB,cb,132,2018/06/06 11:00:00,2018/06/06 13:00:00,SUBMIT,,0,,60,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,ARDN_W 6175 132kV CB,cb,132,2018/06/06 13:30:00,2018/06/06 15:30:00,SUBMIT,,0,,60,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7001 132kV CB,cb,132,2018/06/13 09:00:00,2018/06/13 16:00:00,SUBMIT,,0,,120,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,Ardrossn_W 7002 132kV CB,cb,132,2018/06/14 09:00:00,2018/06/14 16:00:00,SUBMIT,,0,,120,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Ardrossan West 132kV,ARDN_W 6175 132kV CB,cb,132,2018/06/15 09:00:00,2018/06/15 12:00:00,SUBMIT,,0,,120,,2018/01/04 00:00:00,2018/01/04 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Baroota 132kV,Baroota Bungama 132kV LINE,line,132,2018/04/16 08:00:00,2018/04/23 17:30:00,MTLTP,,0,,240,480,2017/11/28 00:00:00,2017/11/28 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Baroota 132kV,Baroota Bungama 132kV LINE,line,132,2018/05/14 08:00:00,2018/05/16 17:30:00,SUBMIT,,0,,240,480,2017/11/28 00:00:00,2017/11/28 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie 6668 275kV CB,cb,275,2018/03/22 07:30:00,2018/03/27 16:30:00,MTLTP,S-BLMK,0,,360,480,2017/12/08 00:00:00,2017/12/08 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie 6669 275kV CB,cb,275,2018/03/22 07:30:00,2018/03/27 16:30:00,MTLTP,S-BLMK,0,,360,480,2017/12/08 00:00:00,2017/12/08 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie-Mokota 275kV LINE,line,275,2018/03/22 07:30:00,2018/03/27 16:30:00,MTLTP,S-BLMK,0,,360,480,2017/12/08 00:00:00,2017/12/08 00:00:00,ElectraNet,Information Update
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie 6668 275kV CB,cb,275,2018/04/11 08:00:00,2018/04/11 12:00:00,MTLTP,,0,,120,,2018/01/12 00:00:00,2018/01/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie 6664 275kV CB,cb,275,2018/04/11 12:30:00,2018/04/11 16:30:00,MTLTP,,0,,120,,2018/01/12 00:00:00,2018/01/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Belalie,Belalie-Davenport 275kV LINE,line,275,2018/05/31 07:30:00,2018/06/14 17:30:00,SUBMIT,,0,,240,240,2018/02/20 00:00:00,2018/02/20 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Berri 132kV,BERRI 6064 132kV CB,cb,132,2018/04/17 09:00:00,2018/04/19 15:30:00,MTLTP,,0,,240,540,2018/01/15 00:00:00,2018/01/15 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Berri 132kV,BERRI 6063 132kV CB,cb,132,2018/04/20 09:00:00,2018/04/22 17:30:00,MTLTP,,0,,240,540,2018/01/15 00:00:00,2018/01/15 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/04 08:00:00,2018/06/07 08:30:00,MTLTP,S-TBSE_BC-2CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/04 08:00:00,2018/06/07 08:30:00,MTLTP,S-X_BC_CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/07 08:30:00,2018/06/15 12:30:00,MTLTP,S-TBSE_BC-2CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/07 08:30:00,2018/06/15 12:30:00,MTLTP,S-X_BC_CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/15 12:30:00,2018/06/15 15:30:00,MTLTP,S-TBSE_BC-2CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/15 12:30:00,2018/06/15 15:30:00,MTLTP,S-X_BC_CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/15 15:30:00,2018/06/15 17:30:00,MTLTP,S-TBSE_BC-2CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 1 275kV CAP,cap,275,2018/06/15 15:30:00,2018/06/15 17:30:00,MTLTP,S-X_BC_CP,0,,4800,5280,2018/02/13 00:00:00,2018/02/13 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 2 275kV CAP,cap,275,2018/06/21 08:30:00,2018/06/27 17:30:00,MTLTP,S-TBSE_BC-2CP,0,,1560,1920,2018/02/12 00:00:00,2018/02/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Black Range Series Cap Station,BlkRgeSCap 2 275kV CAP,cap,275,2018/06/21 08:30:00,2018/06/27 17:30:00,MTLTP,S-X_BC_CP,0,,1560,1920,2018/02/12 00:00:00,2018/02/12 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Blanch 132kV,BLANCH 6090 132kV CB,cb,132,2018/03/19 07:30:00,2018/03/23 16:30:00,MTLTP,,0,,2880,3240,2018/02/07 00:00:00,2018/02/07 00:00:00,ElectraNet,
D, NOS, TXOUTAGES, 1,SA1,Blanch 132kV,Blanch 6137 132kV CB,cb,132,2018/03/19 07:30:00,2018/03/23 16:30:00,MTLTP,,0,,2880,3240,2018/02/07 00:00:00,2018/02/07 00:00:00,ElectraNet,
